date,league,home_team,away_team,market,prob,fair_odds,book_odds,ev,overround,kelly,stake,pnl,bankroll_after,won
2022-01-08,F1,Lens,Rennes,away,0.4974,2.011,2.55,0.2683,0.0499,0.04,37.989,-37.989,911.737,False
2022-01-08,D1,Ein Frankfurt,Dortmund,home,0.4742,2.109,3.5,0.6596,0.0549,0.04,50.8352,-50.8352,1220.0453,False
2022-01-09,G1,Volos NFC,Panathinaikos,away,0.732,1.366,2.1,0.5373,0.057,0.04,37.1778,-37.1778,892.268,False
2022-01-09,F1,Clermont,Reims,away,0.4276,2.339,3.1,0.3254,0.0533,0.03874,35.3207,-35.3207,876.4163,False
2022-01-09,SP1,Villarreal,Ath Madrid,home,0.5093,1.963,2.8,0.426,0.0513,0.04,38.0793,-38.0793,913.902,False
2022-01-09,T1,Konyaspor,Sivasspor,home,0.569,1.757,2.37,0.3486,0.0522,0.04,40.8463,-40.8463,980.3105,False
2022-01-09,I1,Venezia,Milan,away,0.7241,1.381,1.57,0.1368,0.0536,0.04,31.0796,17.7154,794.7059,True
2022-01-09,P1,Belenenses,Arouca,away,0.4747,2.107,2.7,0.2817,0.0566,0.04,44.9993,-44.9993,1079.9834,False
2022-01-09,D1,Bochum,Wolfsburg,home,0.4575,2.186,3.5,0.6012,0.056,0.04,48.8018,122.0045,1342.0498,True
2022-01-09,T1,Kayserispor,Altay,home,0.6626,1.509,2.15,0.4245,0.0539,0.04,39.2124,45.0943,1025.4047,True
2022-01-11,I1,Cagliari,Bologna,away,0.5744,1.741,2.55,0.4648,0.0588,0.04,31.7882,-31.7882,762.9177,False
2022-01-12,G1,Apollon,OFI Crete,away,0.5994,1.668,2.8,0.6783,0.0696,0.04,35.6907,64.2433,956.5113,True
2022-01-13,P1,Famalicao,Belenenses,home,0.641,1.56,1.9,0.218,0.0704,0.04,43.1993,38.8794,1118.8628,True
2022-01-15,T1,Karagumruk,Rizespor,home,0.6335,1.579,1.83,0.1592,0.0623,0.04,41.0162,34.0434,1059.4482,True
2022-01-15,E0,Aston Villa,Man United,home,0.434,2.304,2.87,0.2455,0.0508,0.03282,15.6836,-15.6836,462.1848,False
2022-01-15,F1,St Etienne,Lens,away,0.6744,1.483,1.95,0.3151,0.0485,0.04,35.0567,33.3038,909.7202,True
2022-01-15,I1,Sampdoria,Torino,away,0.5738,1.743,2.45,0.4058,0.054,0.04,30.5167,44.2492,807.1669,True
2022-01-15,P1,Boavista,Gil Vicente,away,0.5435,1.84,2.4,0.3043,0.0618,0.04,44.7545,-44.7545,1074.1083,False
2022-01-15,E0,Norwich,Everton,away,0.659,1.517,2.0,0.3181,0.0524,0.04,20.7408,-20.7408,497.7796,False
2022-01-15,B1,Oud-Heverlee Leuven,Mechelen,away,0.4117,2.429,3.4,0.3997,0.0481,0.04,54.364,-54.364,1304.7356,False
2022-01-15,D1,M'gladbach,Leverkusen,away,0.4414,2.266,2.45,0.0814,0.0635,0.01403,18.829,27.302,1369.3518,True
2022-01-15,N1,Nijmegen,Heracles,home,0.452,2.213,2.45,0.1073,0.0594,0.0185,14.0594,-14.0594,745.909,False
2022-01-15,G1,Apollon,Aris,away,0.6236,1.604,1.85,0.1537,0.0644,0.04,38.2605,-38.2605,918.2508,False
2022-01-15,E0,Newcastle,Watford,away,0.402,2.487,3.6,0.4473,0.0556,0.04,19.9112,-19.9112,477.8684,False
2022-01-16,T1,Hatayspor,Galatasaray,home,0.4696,2.129,3.4,0.5967,0.0564,0.04,41.352,99.2447,1133.0436,True
2022-01-16,T1,Giresunspor,Kasimpasa,home,0.56,1.786,1.95,0.092,0.0563,0.02421,25.6492,-25.6492,1033.7989,False
2022-01-16,E0,West Ham,Leeds,home,0.7719,1.296,1.61,0.2427,0.0592,0.04,18.4874,-18.4874,443.6974,False
2022-01-16,N1,Cambuur,Sparta Rotterdam,home,0.5302,1.886,2.4,0.2726,0.0581,0.04,29.8364,-29.8364,716.0726,False
2022-01-16,G1,Giannina,Atromitos,home,0.734,1.362,1.95,0.4313,0.0539,0.04,36.73,-36.73,881.5208,False
2022-01-16,F1,Lorient,Angers,away,0.4857,2.059,3.1,0.5057,0.0522,0.04,36.3888,-36.3888,873.3313,False
2022-01-16,D1,Bielefeld,Greuther Furth,home,0.694,1.441,1.95,0.3533,0.0406,0.04,54.7741,-54.7741,1314.5778,False
2022-01-16,I1,Atalanta,Inter,away,0.6147,1.627,2.3,0.4139,0.0499,0.04,32.2867,-32.2867,774.8802,False
2022-01-16,I1,Venezia,Empoli,away,0.5331,1.876,2.55,0.3593,0.0596,0.04,30.9952,-30.9952,743.885,False
2022-01-16,F1,Marseille,Lille,home,0.5157,1.939,2.3,0.186,0.0515,0.03578,31.2478,-31.2478,842.0836,False
2022-01-17,I1,Bologna,Napoli,away,0.6157,1.624,1.95,0.2005,0.0569,0.04,29.7554,28.2676,772.1526,True
2022-01-18,T1,Karagumruk,Besiktas,home,0.4628,2.161,3.4,0.5736,0.0534,0.04,45.3217,-45.3217,1087.7219,False
2022-01-18,T1,Konyaspor,Ad. Demirspor,home,0.5246,1.906,2.1,0.1016,0.056,0.02309,25.1155,27.627,1115.3489,True
2022-01-18,SP1,Cadiz,Espanol,away,0.4607,2.171,2.37,0.0918,0.0522,0.01676,15.317,-15.317,898.585,False
2022-01-19,F1,Montpellier,Troyes,home,0.69,1.449,1.75,0.2075,0.0437,0.04,35.3675,-35.3675,848.8202,False
2022-01-19,E0,Leicester,Tottenham,home,0.4122,2.426,3.0,0.2365,0.0538,0.02957,13.1201,-13.1201,430.5773,False
2022-01-19,SP1,Valencia,Sevilla,away,0.4989,2.004,2.25,0.1225,0.0552,0.0245,22.0153,-22.0153,876.5697,False
2022-01-19,T1,Goztep,Sivasspor,away,0.4131,2.42,2.7,0.1155,0.0993,0.01698,18.9386,-18.9386,1096.4103,False
2022-01-19,F1,Clermont,Strasbourg,away,0.6839,1.462,2.25,0.5388,0.0527,0.04,33.6833,42.1042,884.1877,True
2022-01-20,T1,Alanyaspor,Hatayspor,home,0.5352,1.869,2.37,0.2683,0.037,0.04,43.8564,60.0833,1156.4936,True
2022-01-21,E0,Watford,Norwich,home,0.6915,1.446,2.0,0.383,0.0524,0.04,17.2231,-17.2231,413.3542,False
2022-01-21,B1,Oostende,Antwerp,away,0.7573,1.321,1.9,0.4388,0.0596,0.04,52.1894,46.9705,1351.706,True
2022-01-22,D1,Freiburg,Stuttgart,home,0.6771,1.477,1.9,0.2865,0.0541,0.04,52.5831,47.3248,1361.9026,True
2022-01-22,D1,Greuther Furth,Mainz,away,0.6479,1.544,1.75,0.1338,0.0492,0.04,54.4761,-54.4761,1307.4265,False
2022-01-22,D1,Hoffenheim,Dortmund,home,0.4438,2.253,3.0,0.3314,0.0595,0.04,52.2971,-52.2971,1255.1294,False
2022-01-22,T1,Sivasspor,Fenerbahce,home,0.5305,1.885,2.62,0.3898,0.0711,0.04,47.9251,-47.9251,1150.2023,False
2022-01-22,T1,Buyuksehyr,Goztep,home,0.6451,1.55,1.95,0.258,0.0659,0.04,46.0081,-46.0081,1104.1942,False
2022-01-22,T1,Ad. Demirspor,Karagumruk,home,0.6169,1.621,1.9,0.1721,0.0704,0.04,46.2597,41.6338,1198.1274,True
2022-01-22,E0,Everton,Aston Villa,away,0.4286,2.333,2.62,0.1228,0.053,0.01895,7.8331,12.6896,426.0437,True
2022-01-22,N1,Willem II,Twente,away,0.746,1.34,2.2,0.6412,0.0564,0.04,28.6429,34.3715,750.4441,True
2022-01-22,E0,Brentford,Wolves,away,0.4334,2.307,2.6,0.1268,0.0543,0.01981,8.4399,13.5039,439.5476,True
2022-01-22,P1,Tondela,Vizela,home,0.4226,2.366,2.8,0.1833,0.0696,0.02546,27.3468,-27.3468,1046.7615,False
2022-01-22,E0,Leeds,Newcastle,home,0.5956,1.679,2.0,0.1913,0.0524,0.04,17.5819,-17.5819,421.9657,False
2022-01-22,B1,Beerschot VA,Oud-Heverlee Leuven,away,0.7503,1.333,2.15,0.6132,0.0655,0.04,54.0682,-54.0682,1297.6378,False
2022-01-22,I1,Genoa,Udinese,away,0.5997,1.668,2.15,0.2893,0.0539,0.04,29.6507,-29.6507,711.6159,False
2022-01-22,I1,Lazio,Atalanta,away,0.5674,1.762,2.2,0.2483,0.0528,0.04,30.8861,-30.8861,741.2665,False
2022-01-22,G1,OFI Crete,Panetolikos,home,0.5951,1.68,1.95,0.1605,0.0617,0.04,36.3706,-36.3706,872.8943,False
2022-01-22,G1,Ionikos,Panathinaikos,away,0.5926,1.688,1.9,0.1259,0.062,0.03497,30.8268,27.7441,909.2649,True
2022-01-23,N1,PSV Eindhoven,Ajax,away,0.8057,1.241,1.9,0.5309,0.0752,0.04,31.5787,28.4208,817.888,True
2022-01-23,G1,Volos NFC,PAOK,away,0.6582,1.519,1.8,0.1848,0.0556,0.04,35.8375,28.67,924.6087,True
2022-01-23,G1,Atromitos,AEK,away,0.6915,1.446,1.66,0.1478,0.062,0.04,34.9158,23.0444,895.9387,True
2022-01-23,F1,Bordeaux,Strasbourg,away,0.7176,1.394,1.95,0.3993,0.0573,0.04,35.5146,-35.5146,852.3513,False
2022-01-23,B1,Mechelen,Anderlecht,away,0.6768,1.478,1.72,0.164,0.0668,0.04,53.7741,38.7174,1383.0701,True
2022-01-23,E0,Leicester,Brighton,home,0.4502,2.221,2.5,0.1255,0.0525,0.02091,8.8233,-8.8233,413.1424,False
2022-01-23,P1,Maritimo,Belenenses,home,0.6738,1.484,1.75,0.1792,0.0655,0.04,41.8705,-41.8705,1004.891,False
2022-01-23,N1,Waalwijk,For Sittard,home,0.5545,1.803,2.3,0.2753,0.0653,0.04,30.0178,39.0231,789.4672,True
2022-01-23,SP1,Granada,Osasuna,home,0.5277,1.895,2.5,0.3192,0.0458,0.04,35.0628,-35.0628,841.5069,False
2022-01-23,F1,Nantes,Lorient,home,0.6593,1.517,2.15,0.4175,0.0509,0.04,33.9528,39.0457,887.8659,True
2022-01-23,B1,St. Gilloise,Genk,home,0.6818,1.467,1.9,0.2954,0.0708,0.04,51.9055,46.715,1344.3528,True
2022-01-23,F1,Clermont,Rennes,away,0.722,1.385,1.85,0.3357,0.0669,0.04,34.0941,-34.0941,818.2573,False
2022-01-23,T1,Altay,Konyaspor,away,0.5847,1.71,2.2,0.2864,0.1004,0.04,44.1678,53.0013,1157.1955,True
2022-01-23,I1,Torino,Sassuolo,home,0.5249,1.905,2.1,0.1024,0.057,0.02326,15.8901,-15.8901,667.2611,False
2022-01-23,D1,RB Leipzig,Wolfsburg,home,0.7464,1.34,1.53,0.1419,0.0512,0.04,50.2052,26.6087,1281.7381,True
2022-01-23,I1,Cagliari,Fiorentina,away,0.6967,1.435,1.61,0.1217,0.0555,0.04,28.4646,-28.4646,683.1512,False
2022-01-23,T1,Hatayspor,Rizespor,home,0.6286,1.591,1.8,0.1315,0.0556,0.04,49.6205,-49.6205,1190.893,False
2022-01-23,T1,Galatasaray,Trabzonspor,away,0.5623,1.778,2.8,0.5744,0.0863,0.04,46.2878,83.3181,1240.5136,True
2022-01-25,B1,Antwerp,St Truiden,home,0.6236,1.604,1.85,0.1537,0.0683,0.04,55.3228,-55.3228,1327.7473,False
2022-01-26,B1,Waregem,Oud-Heverlee Leuven,away,0.502,1.992,2.45,0.2298,0.0642,0.03962,52.6053,-52.6053,1275.142,False
2022-01-26,F1,Angers,St Etienne,home,0.6745,1.483,2.15,0.4501,0.0539,0.04,32.7303,-32.7303,785.527,False
2022-01-27,B1,Club Brugge,St. Gilloise,away,0.5499,1.818,3.4,0.8697,0.0597,0.04,51.0057,-51.0057,1224.1363,False
2022-01-27,P1,Estoril,Arouca,home,0.5962,1.677,2.0,0.1924,0.0662,0.04,40.1956,-40.1956,964.6954,False
2022-01-28,B1,St Truiden,Charleroi,away,0.4176,2.395,2.7,0.1276,0.0491,0.01876,22.9648,39.0402,1263.1764,True
2022-01-29,B1,Beerschot VA,Waregem,away,0.5589,1.789,3.0,0.6766,0.0622,0.04,50.5271,-50.5271,1212.6494,False
2022-01-29,G1,Ionikos,Atromitos,home,0.4918,2.033,2.62,0.2886,0.0527,0.04,35.9921,58.3071,958.1086,True
2022-01-29,G1,Lamia,OFI Crete,away,0.438,2.283,2.7,0.1825,0.0608,0.02683,24.8073,-24.8073,899.8015,False
2022-01-30,G1,PAOK,Olympiakos,away,0.4726,2.116,2.8,0.3234,0.0543,0.04,39.5507,-39.5507,949.2174,False
2022-01-30,P1,Vizela,Guimaraes,away,0.5557,1.8,2.37,0.3169,0.093,0.04,38.5878,-38.5878,926.1076,False
2022-01-30,B1,St. Gilloise,Anderlecht,home,0.5444,1.837,2.3,0.2522,0.0653,0.04,48.506,63.0578,1275.7071,True
2022-01-30,G1,Giannina,Apollon,home,0.6742,1.483,1.8,0.2135,0.0518,0.04,38.3243,30.6595,988.7681,True
2022-02-02,G1,Apollon,PAOK,away,0.8662,1.154,1.5,0.2993,0.05,0.04,37.9687,18.9843,968.2017,True
2022-02-02,G1,OFI Crete,Panathinaikos,away,0.5102,1.96,2.25,0.148,0.0556,0.02959,28.6491,-28.6491,939.5526,False
2022-02-04,SP1,Getafe,Levante,home,0.6349,1.575,1.95,0.2381,0.0576,0.04,33.6603,31.9773,873.4842,True
2022-02-04,T1,Kayserispor,Hatayspor,home,0.5969,1.675,2.2,0.3132,0.0956,0.04,49.5412,59.4494,1297.9781,True
2022-02-04,T1,Konyaspor,Giresunspor,home,0.6137,1.63,2.0,0.2273,0.0857,0.04,47.6357,47.6357,1238.5288,True
2022-02-05,N1,Zwolle,Nijmegen,away,0.4934,2.027,3.3,0.6282,0.0539,0.04,32.7155,-32.7155,785.1725,False
2022-02-05,B1,Standard,Cercle Brugge,away,0.5186,1.928,2.5,0.2965,0.0645,0.04,51.0283,-51.0283,1224.6789,False
2022-02-05,D1,Augsburg,Union Berlin,away,0.4162,2.403,2.6,0.082,0.0513,0.01282,17.2084,-17.2084,1325.0988,False
2022-02-05,P1,Guimaraes,Sp Braga,away,0.5537,1.806,2.05,0.1351,0.0592,0.03216,31.9623,-31.9623,961.889,False
2022-02-05,D1,Stuttgart,Ein Frankfurt,away,0.4538,2.204,2.62,0.189,0.0462,0.02917,37.3883,60.569,1342.3072,True
2022-02-05,G1,Panetolikos,Giannina,away,0.4323,2.313,2.8,0.2104,0.0476,0.02922,27.4537,49.4167,988.9693,True
2022-02-05,D1,Bielefeld,M'gladbach,home,0.4626,2.161,3.4,0.573,0.0481,0.04,53.004,-53.004,1272.0949,False
2022-02-05,P1,Pacos Ferreira,Portimonense,draw,0.4441,2.252,3.2,0.421,0.057,0.04,36.5386,80.385,993.8512,True
2022-02-05,E0,Burnley,Watford,home,0.4992,2.003,2.2,0.0983,0.048,0.02049,8.4653,-8.4653,404.6771,False
2022-02-05,B1,Oostende,Oud-Heverlee Leuven,away,0.5603,1.785,2.75,0.5409,0.0659,0.04,48.9872,85.7275,1310.4064,True
2022-02-05,P1,Maritimo,Estoril,home,0.4154,2.407,2.62,0.0885,0.0679,0.01365,12.6414,-12.6414,913.4662,False
2022-02-05,T1,Trabzonspor,Kasimpasa,home,0.6782,1.474,1.75,0.1869,0.0965,0.04,51.9191,38.9393,1336.9175,True
2022-02-05,T1,Karagumruk,Yeni Malatyaspor,home,0.6167,1.621,1.8,0.1101,0.0878,0.03442,46.0167,36.8134,1373.7308,True
2022-02-05,N1,Twente,Vitesse,home,0.4561,2.192,2.45,0.1175,0.0607,0.02027,15.9154,23.0774,808.2499,True
2022-02-05,F1,St Etienne,Montpellier,away,0.6187,1.616,2.62,0.621,0.0462,0.04,31.4211,-31.4211,754.1059,False
2022-02-05,SP1,Elche,Alaves,home,0.5888,1.699,2.37,0.3953,0.0476,0.04,34.9394,47.8669,921.3511,True
2022-02-06,F1,Nice,Clermont,home,0.7634,1.31,1.55,0.1832,0.0499,0.04,28.9577,-28.9577,694.984,False
2022-02-06,I1,Sampdoria,Sassuolo,away,0.5164,1.936,2.3,0.1878,0.0551,0.03611,23.131,-23.131,617.4397,False
2022-02-06,T1,Goztep,Altay,home,0.6556,1.525,1.8,0.1801,0.0913,0.04,54.9492,-54.9492,1318.7816,False
2022-02-06,T1,Alanyaspor,Galatasaray,home,0.7303,1.369,2.5,0.8256,0.0894,0.04,52.7513,-52.7513,1266.0303,False
2022-02-06,T1,Rizespor,Ad. Demirspor,away,0.5645,1.771,2.15,0.2137,0.0907,0.04,50.6412,58.2374,1324.2677,True
2022-02-06,P1,Gil Vicente,Santa Clara,home,0.6099,1.64,2.0,0.2198,0.0709,0.04,38.4756,-38.4756,923.4134,False
2022-02-06,D1,Dortmund,Leverkusen,home,0.6249,1.6,1.95,0.2185,0.0539,0.04,50.8838,-50.8838,1221.2111,False
2022-02-06,SP1,Valencia,Sociedad,home,0.4644,2.154,2.87,0.3327,0.0455,0.04,35.3799,-35.3799,849.1172,False
2022-02-06,F1,Lorient,Lens,away,0.5799,1.724,2.15,0.2468,0.0539,0.04,30.1642,-30.1642,723.9417,False
2022-02-06,B1,Mechelen,Beerschot VA,home,0.6335,1.579,1.85,0.1719,0.0704,0.04,52.4163,44.5538,1354.9602,True
2022-02-06,SP1,Betis,Villarreal,home,0.5279,1.894,2.37,0.2512,0.0525,0.04,36.854,-36.854,884.497,False
2022-02-06,N1,Willem II,Waalwijk,away,0.5191,1.926,3.4,0.7651,0.0449,0.04,32.33,-32.33,775.9199,False
2022-02-06,I1,Udinese,Torino,away,0.5239,1.909,2.37,0.2415,0.0476,0.04,26.6904,-26.6904,640.5707,False
2022-02-07,I1,Salernitana,Spezia,away,0.5433,1.841,2.5,0.3582,0.0425,0.04,24.6976,-24.6976,592.7421,False
2022-02-08,E0,West Ham,Watford,home,0.7518,1.33,1.55,0.1653,0.0572,0.04,16.1871,8.9029,413.58,True
2022-02-09,E0,Norwich,Crystal Palace,away,0.6311,1.585,2.15,0.3569,0.0585,0.04,16.5432,-16.5432,397.0368,False
2022-02-10,G1,Atromitos,Lamia,away,0.4763,2.1,4.0,0.905,0.0604,0.04,39.5588,-39.5588,949.4106,False
2022-02-11,B1,Seraing,Antwerp,away,0.7607,1.315,2.0,0.5215,0.0635,0.04,54.1984,54.1984,1409.1586,True
2022-02-11,N1,Heracles,Utrecht,away,0.4824,2.073,2.25,0.0855,0.0463,0.01709,13.2605,-13.2605,762.6594,False
2022-02-12,B1,Eupen,Gent,away,0.6538,1.53,1.66,0.0853,0.0907,0.03231,45.5299,30.0497,1439.2083,True
2022-02-12,N1,Cambuur,Zwolle,home,0.6035,1.657,2.4,0.4483,0.0595,0.04,30.5064,-30.5064,732.1531,False
2022-02-12,F1,Montpellier,Lille,home,0.551,1.815,3.1,0.708,0.0527,0.04,27.7994,-27.7994,667.1846,False
2022-02-12,G1,Apollon,Panetolikos,away,0.6229,1.605,2.7,0.6817,0.0501,0.04,37.9764,-37.9764,911.4341,False
2022-02-12,SP1,Cadiz,Celta,away,0.537,1.862,2.05,0.1008,0.0451,0.02401,20.3873,-20.3873,828.7299,False
2022-02-12,E0,Brentford,Crystal Palace,away,0.4268,2.343,3.0,0.2803,0.0481,0.03504,13.9122,-13.9122,383.1247,False
2022-02-12,D1,Ein Frankfurt,Wolfsburg,home,0.6459,1.548,2.2,0.4209,0.0448,0.04,48.8484,-48.8484,1172.3626,False
2022-02-12,N1,Groningen,For Sittard,home,0.6284,1.591,1.83,0.15,0.0544,0.04,29.2861,-29.2861,702.8669,False
2022-02-13,B1,Beerschot VA,Kortrijk,away,0.5456,1.833,2.15,0.1731,0.0734,0.03763,54.1574,-54.1574,1385.0509,False
2022-02-13,F1,Angers,Strasbourg,away,0.5556,1.8,2.3,0.2778,0.0711,0.04,25.8862,33.6521,680.8078,True
2022-02-13,SP1,Alaves,Valencia,away,0.5045,1.982,2.6,0.3116,0.0543,0.04,34.6078,-34.6078,830.5862,False
2022-02-13,SP1,Levante,Betis,away,0.7357,1.359,2.1,0.545,0.0481,0.04,33.1492,36.4641,865.194,True
2022-02-13,E0,Leicester,West Ham,home,0.4224,2.368,2.9,0.2248,0.0653,0.02958,10.9038,-10.9038,357.7158,False
2022-02-13,E0,Newcastle,Aston Villa,away,0.4753,2.104,2.62,0.2453,0.0551,0.03786,14.5051,-14.5051,368.6196,False
2022-02-13,G1,Olympiakos,AEK,home,0.633,1.58,1.83,0.1585,0.0544,0.04,36.4574,30.2596,941.6938,True
2022-02-13,P1,Belenenses,Guimaraes,away,0.7242,1.381,1.8,0.3035,0.0556,0.04,36.9365,-36.9365,886.4769,False
2022-02-13,P1,Vizela,Gil Vicente,away,0.5593,1.788,2.6,0.4541,0.0448,0.04,35.4591,56.7345,943.2114,True
2022-02-13,F1,Clermont,St Etienne,home,0.5112,1.956,2.25,0.1501,0.0463,0.03002,20.0289,-20.0289,647.1557,False
2022-02-13,T1,Sivasspor,Yeni Malatyaspor,home,0.6947,1.44,1.61,0.1184,0.0843,0.04,52.9707,32.3121,1356.5799,True
2022-02-13,N1,Heerenveen,Nijmegen,away,0.4144,2.413,3.0,0.2431,0.0556,0.03038,21.3531,42.7062,745.5731,True
2022-02-14,T1,Ad. Demirspor,Besiktas,home,0.6382,1.567,2.3,0.4678,0.095,0.04,54.2632,-54.2632,1302.3167,False
2022-02-14,T1,Hatayspor,Goztep,home,0.475,2.105,2.45,0.1637,0.0795,0.02822,36.7514,53.2895,1355.6062,True
2022-02-14,P1,Arouca,Maritimo,away,0.5007,1.997,2.87,0.4371,0.0455,0.04,37.7285,70.5522,1013.7636,True
2022-02-16,G1,Atromitos,OFI Crete,away,0.5278,1.895,2.7,0.4252,0.0627,0.04,37.6678,-37.6678,904.026,False
2022-02-16,G1,Apollon,Panathinaikos,away,0.7347,1.361,1.53,0.1242,0.0703,0.04,36.161,19.1654,923.1914,True
2022-02-18,T1,Konyaspor,Kasimpasa,home,0.6153,1.625,2.1,0.2921,0.1018,0.04,54.2242,-54.2242,1301.3819,False
2022-02-18,SP1,Elche,Vallecano,home,0.4615,2.167,3.0,0.3844,0.0483,0.04,33.2234,66.4469,897.0331,True
2022-02-19,T1,Kayserispor,Giresunspor,home,0.5047,1.981,2.25,0.1356,0.0896,0.02713,35.3065,44.1331,1345.515,True
2022-02-19,B1,Oostende,Standard,away,0.4638,2.156,2.37,0.0991,0.1048,0.01809,25.0556,-25.0556,1359.9954,False
2022-02-19,D1,Wolfsburg,Hoffenheim,away,0.4471,2.236,2.55,0.1402,0.0482,0.02261,26.5071,41.086,1213.4487,True
2022-02-19,E0,Southampton,Everton,home,0.616,1.623,2.1,0.2936,0.0476,0.04,14.3086,15.7395,373.4553,True
2022-02-19,B1,Charleroi,St. Gilloise,away,0.6304,1.586,1.85,0.1663,0.112,0.04,54.3998,46.2398,1406.2352,True
2022-02-19,G1,Ionikos,OFI Crete,away,0.4405,2.27,2.8,0.2333,0.0476,0.0324,28.7149,-28.7149,857.5488,False
2022-02-19,E0,West Ham,Newcastle,home,0.672,1.488,1.7,0.1424,0.0488,0.04,14.9382,-14.9382,358.5171,False
2022-02-19,G1,Atromitos,Asteras Tripolis,away,0.5456,1.833,2.45,0.3367,0.0432,0.04,34.302,-34.302,823.2468,False
2022-02-19,SP1,Osasuna,Ath Madrid,home,0.4289,2.332,3.9,0.6727,0.0519,0.04,35.8813,-35.8813,861.1518,False
2022-02-19,SP1,Cadiz,Getafe,away,0.4567,2.189,2.55,0.1647,0.0495,0.02656,22.8722,-22.8722,838.2796,False
2022-02-19,P1,Gil Vicente,Belenenses,home,0.7329,1.365,1.55,0.1359,0.0657,0.04,39.2035,21.5619,1001.6483,True
2022-02-19,P1,Guimaraes,Arouca,home,0.6429,1.555,1.7,0.093,0.0736,0.03322,33.6772,-33.6772,980.0864,False
2022-02-19,G1,Panetolikos,Panathinaikos,away,0.6255,1.599,1.9,0.1885,0.0562,0.04,36.9277,-36.9277,886.2637,False
2022-02-20,SP1,Betis,Mallorca,home,0.772,1.295,1.6,0.2352,0.0489,0.04,32.1899,19.314,824.0624,True
2022-02-20,F1,St Etienne,Strasbourg,away,0.6108,1.637,2.4,0.4659,0.0441,0.04,27.2323,-27.2323,653.5755,False
2022-02-20,F1,Marseille,Clermont,home,0.742,1.348,1.5,0.113,0.0381,0.04,26.143,-26.143,627.4325,False
2022-02-20,F1,Nice,Angers,home,0.6806,1.469,1.7,0.157,0.0478,0.04,25.0973,17.5681,645.0006,True
2022-02-20,D1,Dortmund,M'gladbach,home,0.7657,1.306,1.6,0.2252,0.0536,0.04,48.5379,29.1228,1242.5714,True
2022-02-20,B1,Antwerp,Mechelen,home,0.6652,1.503,1.75,0.1641,0.1159,0.04,56.2494,-56.2494,1349.9858,False
2022-02-20,F1,Lorient,Montpellier,away,0.4645,2.153,3.2,0.4865,0.055,0.04,25.8,56.7601,701.7607,True
2022-02-20,I1,Fiorentina,Atalanta,away,0.4789,2.088,2.7,0.2931,0.058,0.04,22.7613,-22.7613,546.2711,False
2022-02-20,I1,Venezia,Genoa,home,0.4705,2.125,2.5,0.1763,0.0573,0.02938,16.0494,-16.0494,530.2217,False
2022-02-20,T1,Karagumruk,Sivasspor,away,0.4207,2.377,2.6,0.0937,0.1053,0.01465,19.7118,-19.7118,1325.8033,False
2022-02-20,E0,Leeds,Man United,away,0.6026,1.66,1.85,0.1148,0.0601,0.03376,12.1035,10.288,368.8051,True
2022-02-20,E0,Wolves,Leicester,home,0.4969,2.012,2.25,0.118,0.0552,0.02361,8.7075,10.8844,379.6894,True
2022-02-20,SP1,Espanol,Sevilla,away,0.5454,1.834,2.2,0.1999,0.0517,0.04,33.5312,-33.5312,804.7484,False
2022-02-20,N1,Twente,Go Ahead Eagles,home,0.6693,1.494,1.7,0.1377,0.0549,0.04,28.63,-28.63,687.1202,False
2022-02-20,N1,Zwolle,Groningen,away,0.4399,2.273,3.2,0.4078,0.0511,0.04,29.8229,-29.8229,715.7502,False
2022-02-20,P1,Tondela,Sp Braga,away,0.6976,1.433,1.57,0.0953,0.0688,0.04,39.3996,22.4578,1007.4487,True
2022-02-20,I1,Udinese,Lazio,away,0.5963,1.677,2.45,0.461,0.056,0.04,23.7097,-23.7097,569.0324,False
2022-02-20,G1,Aris,PAOK,away,0.5701,1.754,2.55,0.4537,0.0531,0.04,32.9299,-32.9299,790.3169,False
2022-02-20,G1,Lamia,Apollon,home,0.5902,1.694,2.0,0.1804,0.0506,0.04,31.6127,-31.6127,758.7043,False
2022-02-20,G1,Volos NFC,Olympiakos,away,0.7365,1.358,1.53,0.1268,0.0465,0.04,30.3482,16.0845,774.7888,True
2022-02-20,P1,Maritimo,Famalicao,home,0.4555,2.195,2.4,0.0931,0.0681,0.01663,16.6574,-16.6574,984.9909,False
2022-02-21,SP1,Celta,Levante,home,0.7245,1.38,1.6,0.1592,0.0548,0.04,32.9625,-32.9625,791.0999,False
2022-02-21,T1,Goztep,Galatasaray,home,0.4731,2.114,2.75,0.301,0.0981,0.04,53.0321,-53.0321,1272.7711,False
2022-02-23,T1,Gaziantep,Yeni Malatyaspor,home,0.6928,1.443,1.7,0.1778,0.0736,0.04,50.9108,-50.9108,1221.8603,False
2022-02-23,E0,Watford,Crystal Palace,away,0.4967,2.013,2.3,0.1423,0.0604,0.02737,10.3921,13.5097,393.1992,True
2022-02-23,G1,Lamia,Asteras Tripolis,away,0.4535,2.205,2.75,0.2472,0.0499,0.03531,28.3974,49.6954,853.9262,True
2022-02-23,G1,Ionikos,Apollon,home,0.6229,1.605,1.95,0.2146,0.0586,0.04,30.9916,29.442,804.2308,True
2022-02-25,E0,Southampton,Norwich,home,0.7295,1.371,1.53,0.1162,0.0512,0.04,15.728,8.3358,401.535,True
2022-02-25,B1,Beerschot VA,Charleroi,away,0.5937,1.684,1.83,0.0864,0.1179,0.02603,35.1401,29.1663,1379.1521,True
